job_url,title,company,summary,day_rate
/rc/clk?jk=af13793aca6b5dff&fccid=fc28cf1816ce0889,Econometrician,,"<span class=""summary"">
            Title: Econometrician Salary: Up to £55,000 Location: London Key Skills: Market-mix modelling, econometric modelling, customer insight, campaign insight,...</span>","£55,000 a year"
/rc/clk?jk=4193c0d3e910d968&fccid=2768cc794d9a9c3d,Scala Developer,Haybrook,"<span class=""summary"">
            Developed on the JVM using Scala and possibly other JVM languages, knowledge of <b>Python</b> or R is a bonus. Scala Developer, Data Engineer, Software Engineer, Big...</span>",£500 a week
/rc/clk?jk=802ad3db3a652bd0&fccid=1001ad700725b187,Scala Developer,SQ Computer Personnel Limited,"<span class=""summary"">
            Developed on the JVM using Scala and possibly other JVM languages, knowledge of <b>Python</b> or R is a bonus. Scala Developer, Data Engineer, Software Engineer, Big...</span>",£500 a week
/rc/clk?jk=d4dd4ff7466b7d1c&fccid=9f9a2d96980f84ec,Software Developer (RabbitMQ & Python),,"<span class=""summary"">
            Solid <b>Python</b> experience. One of our most innovative London based clients are currently looking for an experienced Developer to join them on a contract basis....</span>",£450 - £475 a day
/rc/clk?jk=4f9d08a5bd0477cd&fccid=370f24fdcffdfafd,"Technical Architect - Java, REST APIs, DevOps - CONTRACT",Oliver Bernard,"<span class=""summary"">
            Java, <b>Python</b>, Scala. Technical Architect - Java, REST APIs, DevOps - CONTRACT....</span>",£550 - £650 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GK_1d3oyY7HZRHLDHMSfhjx3mDpuVHRII-90HmxOSt_NU4J9E3g5Umw5DEXxS5JPSCNHMkjpjQWoiz2qyIqEdJs6BTqkrqB6hNWnQaKi-UadJ3_oiFWx1GXq74v-W0_Jnp0xlueZWdk5F-aNZDFj8rH5COwipE7PcWbtqqX0XUw1WfIbAakGDp0OLwZaVheqqYqFn8MOgmhuFVN0G1NszQ-2skFfQ5nG_JyMmMTNXu-DLyyY2B_X8uKe_sHhmZjX19eMugpMZBdlYqghocLqRhvxMzO0_8j5XdHTmyN6LHS-2YoICgLdpdjNlrBkWZt_CmJapgY2mB_wt4E7yHl4KF8HeQsRbAPnnQA==&p=4&sk=&fvj=0,Python Developer,Networking People,"<span class=""summary"">
                            <b>Python</b> Data Developer - (London) City - Contract - Immediate - £450.00 per day. Writing scripts and data handling, work to continuously enhance the existing...</span>",£400 - £450 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xqZNfDJpFOf4KErAo_QWp3UnCuvf-uOjcZXXO1eM40NlMYXfMShFwWiEMoVGqdQKnANfdupAUuvIbwsOL9m7q5-7XSFYdqnxCRsrLK7biYzxeg6lvWYcHwapCE9_R4hnSON1CO8yZugmJi5CT0F8GM4kR41OJYvvq_jsCCjTbHuwjEd6NcY1Y17V-3DV3wef5Ck0h4VTYAHtm6dwqJmAKDsPvUNB4eeWnLAQimbjH02LMTsnordhTKSLCeufFrC5wZe5VCqQ56hEuSWGcCYZ7ezyYNSQKKNnPQFihK8qLDdPb0v4a11Q6k3LWBQ-RKh-rQw4MBM14lqBi7KKMlGt820KEh0yYtLvR5Do0q3zEnbUg==&p=5&sk=&fvj=0,Python Engineer,ECR Global Ltd,"<span class=""summary"">
                            Dev in Test - <b>Python</b> - Automation Engineer - London - CONTRACT. A leading Financial Services consultancy are looking for a mid-weight (3-5 years) Automation...</span>",£350 - £400 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AboPHrnNBoTN2MivRhifHkW8_tYsNpk5OMJ6SXXOz-kbcsiUpSqXTaoUsFQlIM5_BaW9vDtTgRW5hKMGkPSXP0EI1BYRGQC3g6TIe-H2r0UGM3t-4VJmWerb6N7AS5efIVkPKGBEAooviUx_3i2Kse68n8e0Mz3fD7qispEnlFOo3cfk5n6nwEmZQ1abY3t5Z3Pb9AOuO8vOhUOsSP9115SklHO6Wu3srQ_glEjGtvhdWXqL23ArG07ONJW9CsvY_0O9Pr-6uzi1NkG_tgBRifff7QdXhrkRlfozKCLGWvr30E10_-qnt2sr5cQvFFuvgE31oFWxwY81wdf8nUHXDAn28mKwaGviQRIQaVdyXY6EKkJazC20J5yKsv1-yRvGggkyzMg19c6e2qyYwMTln5RExAcguP19rWLDykMNiVWFv2Fce5IAo1BdVfEZGcquPavG5ykoZYDQ==&p=1&sk=&fvj=0,DevOps Engineer,,"<span class=""summary"">
                            Basic competency in a programming language, ideally <b>Python</b>. Experience of working with <b>Python</b>, Ruby, or Java applications in a Production environment....</span>",£450 - £550 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0A_fhd_CRRWfjpL7HHwqJdZU9BC2W1X3EDhWaRf4nSrl5OcnHFmdtZkp3RySFY8syjAy9y8ON_KM14b9nxV__LK9Uqiv9wY14SNuepJyxQWTsA3gHpYXxQFdNweIfXlfHyrGcmUTohRcF0keMEOND4s38YFMiwIC45_lgBI6fZFVsN9w676Ohc8H1ed0SlYfWiT_6Ip1Z5McYBMmA6wJhrAvEadovjxpXAbUohR2NL-2rBQBG2q0mISMABH4jzE4oid8SHkcMjJ706o66Xg38ljaNfKC7XAMsYP2ErcKFByFyTFK1w3OsvMqaaUX9z_R32VtZiodrOOV1kQZuTJGxKapiX0pLq1jOpI3Y2biTCpP5-3v-BQBvPTethpHwvEVyamz1kuu3zaQXoipHZIgteAhV03BLtR08ZvefRmjE_yy7-ycHCpvOFOSIpMqg8JO6OeotiMzx7lwCqH6AokZgMI&p=2&sk=&fvj=0,DevOps Engineer - Blockchain,Oliverbernard,"<span class=""summary"">
                            DevOps Engineer - Blockchain, AWS, <b>Python</b>, Docker, Ansible. Solid Scripting experience with Bash, <b>Python</b>, JavaScript, and other tools....</span>",£550 - £650 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GKxzzZwYMu-yxwNH5iqCIUUffe1Ft6nFIdv9ckTbCa7l29KNv84KnVe80r6felK464TDAieZE7SgweZ5eenDmwxEZmHcUA9ki9FBvJaCMY_w2-7OAtNyHC0VnUH4fxWVLVecMh828ZeFLd5EjF0niLDGe9q4avPugyOQ-9Gni-KlGFyqZdNB5mJnhk3kkofJ7dgJfBr1TTcQkdYlDsp9sScXwJ2f0tDCpyIy8Tw1wCWHCrRca-13Q4GbcDjqi_9FW9zAlVrHBOjZTkP-3Khhftv2M0ctvdqhv1rTdx5RfPiFwEtCb9cUfs6J2uiuLPM16sCIa7prCrjRJv54zyI-cDeiMMqu6eLgauQ==&p=3&sk=&fvj=0,Full Stack Developer,Intec Select,"<span class=""summary"">
                            Experience to demonstrate the ability to pick up new technologies such as experience working commercially with other development languages such as .NET, C#, C++...</span>",£600 - £700 a day
/rc/clk?jk=28f243784771371f&fccid=ab66bc6607c4dc72,Econometrician,IQ Executive,"<span class=""summary"">
            Title: Econometrician Salary: Up to £55,000 Location: London Key Skills: Market-mix modelling, econometric modelling, customer insight, campaign insight,...</span>","£55,000 a year"
/rc/clk?jk=8f4dc2044ed45d11&fccid=0928c91d2c5d4b5a,Lead Linux & DevOps Engineers | IaaS | PaaS | London,Parallel Consulting: GB,"<span class=""summary"">
            Java, Ruby, Perl, C, C++, <b>Python</b>, PowerShell, Bash. Lead Linux &amp; DevOps Engineers | IaaS | PaaS| London....</span>",£600 - £750 a day
/rc/clk?jk=26c2ee1bc9436cda&fccid=e939a4bb87588c07,DevOps - React / Redux,,"<span class=""summary"">
            Strong <b>Python</b> coding skills plus experience of a typed language (e.g. I'm looking for a Devops Engineer for a Large insurance company based in Central London....</span>",£15.23 an hour
/rc/clk?jk=e057dd0d32aad0d0&fccid=2ff29bb1d011bec8,DevOps Infrastructure Specialist,,"<span class=""summary"">
            A DevOps Infrastructure Specialist is required to build Linux infrastructure in AWS and Physical Datacentre, support Linux, Solaris and AIX hybrid systems and...</span>",£550 - £630 a week
/rc/clk?jk=b9aca58c707fe1c7&fccid=18358cf1e378fda2,Java Developer,Eames Consulting (Executive Recruitment Solutions),"<span class=""summary"">
            Pricing Developer - JAVA Pricing developer is wanted for a Global Asset Management firm based in London. This is working in Front office but also Interaction...</span>",£400 - £600 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GK_1d3oyY7HZRHLDHMSfhjx3mDpuVHRII-90HmxOSt_NU4J9E3g5Umw5DEXxS5JPSCGCbp5c9BDrZq0aUrjmTTNaTu1lqk23i6LJMCps5osAkVO29xD0yOG3b8nYOCdhyNDf2Nn8Y79ItcOnTDQvYgbNj1Y7mgE-lNOXIYav1cJv7Sxmd3NqB1_vQ_peq7tFkzi9sQwLH7Fe_M6dnpC08M3xm46H7YLzj3TntzjkDZHiYKWTSXfOEnRP1LSsimg9jpADy0b6xvUWga9ckWXCrXGqSA8BcUBmpqFRm0cXqKQtv6_BpwYOBsqc-kDUa6KsHp_GdS5NtExBtqJPpHDfziVuPEoUat2uTJw==&p=4&sk=&fvj=0,Python Developer,Networking People,"<span class=""summary"">
                            <b>Python</b> Data Developer - (London) City - Contract - Immediate - £450.00 per day. Writing scripts and data handling, work to continuously enhance the existing...</span>",£400 - £450 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xqZNfDJpFOf4KErAo_QWp3UnCuvf-uOjcZXXO1eM40NlMYXfMShFwWiEMoVGqdQKnANfdupAUuvIZaS3Su57_3-HfxlGrvKirbRPrOqOR8a32lTB5lzUJRcPswRziC1Mn2KAqSCzMxGy_h704JoaGEallR3gCNsthB1dSgRfJmWE29257v9-tpyK5QhWDYE5ApxN4e0PCsKkA3akdfsVQNDBcjo73FutdTdP6mIR5xgrIPUxOlypIUEne_-J7o5HpVtjl5sBRgbJx3hXI-2-VNvFEnq4yW7O5PdJK-sYGr2cXXQ271KcuVVS--Ky_zTrlkD9BUvQoU6JmiyJrrrNZ6AZ0hErygvC5-VQ0LMNfzLWg==&p=5&sk=&fvj=0,Python Engineer,ECR Global Ltd,"<span class=""summary"">
                            Dev in Test - <b>Python</b> - Automation Engineer - London - CONTRACT. A leading Financial Services consultancy are looking for a mid-weight (3-5 years) Automation...</span>",£350 - £400 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GKxzzZwYMu-yxwNH5iqCIUUffe1Ft6nFIdv9ckTbCa7l29KNv84KnVe80r6felK464SDNiS-PVGThsErjyBC2U62CWrijWwyHATH8TxQ4tGTLqmCIuh9SfPmOxP3av_5WWt-d_ANd7ggGKYGhmAADTZmVPXxo0FxsYZic-zDiJaK22bOBNH-CwJlBLUVdcVir-NCmF_zHzH9kO1aWJZlONnIVmHagjSjkTlUvzwDjA9VOHATaUuAEyRHee7kzGEYnIhuslbtPY_EfQBSfpHE-SkEEWr7ZSvD9GIvUTv0UuOEQdVy4m-FNY_K6nFLlURy5mcj_pOzLAziB2x81dvMoSsPXMLFtll05pw==&p=1&sk=&fvj=0,Full Stack Developer,Intec Select,"<span class=""summary"">
                            Experience to demonstrate the ability to pick up new technologies such as experience working commercially with other development languages such as .NET, C#, C++...</span>",£600 - £700 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GK_1d3oyY7HZRHLDHMSfhjx3mDpuVHRII-90HmxOSt_NU4J9E3g5Umw5DEXxS5JPSCAjpUt9jiUSFieY2V0l8dRKgFYsIp2i8z5l0r4Xf7MucU4rwy6-Myy-UiRnWbg7tLk5q4xL-VG0c7YMzKWKFno0V2owV-Rg6HufisXL9wpa2Q-phaMqnwMJUecpRTRV-Q7tYuhkhoCzO-yIC-gYtrO4bd5UhyLrS8igikvMGjpUpzyyLTJ4wTOElBjyI1CtZlpIvbfGwRyIXKlYD0gsNRjoGX8c2QXfYpU7zpdKTQSMHvLNk8-JBBlviuYocH5icnzuwv3yp3JA998zFJasV5WpEf2HkDFU13w==&p=2&sk=&fvj=0,Python Developer,Networking People,"<span class=""summary"">
                            <b>Python</b> Data Developer - (London) City - Contract - Immediate - £450.00 per day. Writing scripts and data handling, work to continuously enhance the existing...</span>",£400 - £450 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xqZNfDJpFOf4KErAo_QWp3UnCuvf-uOjcZXXO1eM40NlMYXfMShFwWiEMoVGqdQKnANfdupAUuvIScJIhADuKL5zlGgDXnOo7yZq1YQRNnVuzazC4m2zFjIFT20fJDjNm4zkJRSXK7OUhbPolltiK2_V6kFTLtdWazj0WzQOH9SWxVCPsuxe953KrG0zBDccI4ksVkDMCLkwUPn5Biu3PWSKoNoKZtWtqMK4_-vlixcfLkwzDYhpkmVxZH0t8UinuwNWMuYYItoKfvxnCa8BzY4Ii3HOH-eKeAuFmmCGRCV5ecJVt43R_qAsZM22f3LsFnxO3k6oX9p9jdCRDWnbTtNX0jtKRyGjcMkhdxYz3Tvwg==&p=3&sk=&fvj=0,Python Engineer,ECR Global Ltd,"<span class=""summary"">
                            Dev in Test - <b>Python</b> - Automation Engineer - London - CONTRACT. A leading Financial Services consultancy are looking for a mid-weight (3-5 years) Automation...</span>",£350 - £400 a day
/rc/clk?jk=f9f93a4c1190f8b7&fccid=ba710ef46fabb5ba,C++ Developer | C++ Engineer | C++ Consultant,TIMES Resources Limited,"<span class=""summary"">
            Experience of Perl &amp;/or <b>Python</b>. C++ Developer | C++ Engineer | C++ Consultant | C++ Programmer | Development Consultant | Development Engineer....</span>",£350 - £450 a week
/rc/clk?jk=b33e3e39715d7328&fccid=c7414b794cb89c1c,Hadoop - DevOps Engineer,Linux Recruit,"<span class=""summary"">
            You must have strong experience of data formats (Parquet / Avro), as well as good knowledge of Java and <b>Python</b> and ideally Scala....</span>",£625 a week
/rc/clk?jk=d0c31fcbcb9349cd&fccid=c7414b794cb89c1c,DevOps Engineer Contract,Linux Recruit,"<span class=""summary"">
            Excellent Unix scripting skills and ideally some development knowledge in Ruby, <b>Python</b>, Perl or similar. Are you looking to be part of a shift in technological...</span>",£500 - £550 a week
/rc/clk?jk=21c62580c903cf07&fccid=a089b84e7894d971,eFX/ Fixed Income Application Support Analyst,McGregor Boyall,"<span class=""summary"">
            Competent in at least one - Shell Scripting / <b>Python</b> / Perl / Java. I am currently looking for an experienced eFX/ Fixed Income Application Support Analyst to...</span>",£550 - £600 a day
/rc/clk?jk=e0463ad5c01f3faf&fccid=c7414b794cb89c1c,Systems Administrator (VMWare),Linux Recruit,"<span class=""summary"">
            Scripting experience is a plus for this position, our partner is looking for engineers who have some scripting experience in either Bash, Shell or <b>Python</b>....</span>",£500 - £550 a day
/rc/clk?jk=eab38d6cf638bf5f&fccid=76fd476069d9aa8f,Test Automation Engineers Required,TechNET IT Recruitment Ltd,"<span class=""summary"">
            Knowledge of <b>Python</b>, Gherkin, Cucumber, Espresso,XUI Test. My client, the leading healthcare app in the UK, currently disrupting the UK’s health sector by storm...</span>","£40,000 - £60,000 a year"
/rc/clk?jk=21b42f0c5ffb9f91&fccid=ac57da97cec45648,Test Manager,LEXSTRA,"<span class=""summary"">
            In addition you will need working knowledge of test automation, using tools such as QuickTest Pro, Selenium, and languages such as <b>Python</b> and Java....</span>",£500 - £550 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AboPHrnNBoTN2MivRhifHkW8_tYsNpk5OMJ6SXXOz-kbcsiUpSqXTaoUsFQlIM5_BaW9vDtTgRW5hKMGkPSXP0EI1BYRGQC3g6TIe-H2r0UGM3t-4VJmWerb6N7AS5efIVkPKGBEAooviUx_3i2KseZHfBIU3oSBr9-s7N_83pxRuPwfLHMAMFzqZIYWW0vuR1wjUEe5_q2gcGSFzZo0CgO1P2ulCgHf3wh4aIE0vgEzxueUR3VfoymOVV6Bkys9yu4ONvBaP5PZk8O4t1eeXpeueAUr4J2sHSE2Apx_yx_5k23cEFJm_gMo2-BV9efidcNOIeuHu5x9sTsrLAtep8sBpkeP70EmCvpOC1qCa4-kkOPrgoqyAxFuhKGiG0jwvOOgKi6sWcTuDAqhlc8Yc2b4FLXTWqMvd9Vn1VO29MAbhIAfBIMbSMSMRjipNbEoBPtI-3tPSmcg==&p=4&sk=&fvj=0,DevOps Engineer,,"<span class=""summary"">
                            Basic competency in a programming language, ideally <b>Python</b>. Experience of working with <b>Python</b>, Ruby, or Java applications in a Production environment....</span>",£450 - £550 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0A_fhd_CRRWfjpL7HHwqJdZU9BC2W1X3EDhWaRf4nSrl5OcnHFmdtZkp3RySFY8syhHrdsmlaqXreKZd8VBLx7CimS9tDguBJW3hFUhO3LfC27TbWAOS_Ocz2nm01K1yI5UQhK-CnC7VFrShcylSazwK2ynhkiXx5VLtVFox5H5Xf5dO0mcvLjqKqypQiMWebi3QPfXCunzjm1xTEIB4tno9mUrnQyf7f3kberoEur8_J6GeLnnl39pIpIjfULzBhar4fA8k4AaEViNIXZMSqej5-Pt2q7HDztVn1T5l_oWPrdhq19L4CZfH-xXraGST9fLfmHscbM4Wi0o99HftNirK4u7OanfEWrRsmqCg6K_Awu864o2g0NZyu345LJSW0qwskni1vBrl5kI5OmhHDD1FiZsKfBSyAGi1G7wsu3O_Z_xQnbwABsu6O2MwMg4BaEKhwqIrQQz2Q==&p=5&sk=&fvj=0,"DevOps Engineer - Investment Banking - Hadoop, Spark, Docker",Oliverbernard,"<span class=""summary"">
                            <b>Python</b>, Java, Ruby. DevOps Engineer - Agile Development - Ansible, Hadoop, Big Data, HDFS, Hive, Pig....</span>",£600 - £650 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GKxzzZwYMu-yxwNH5iqCIUUffe1Ft6nFIdv9ckTbCa7l29KNv84KnVe80r6felK464R-vkUwP0BCRyZumuLcWNlntHEcrYl6V8N7Ux_iBjvbCbd6X3IijLipzBxgJo4p3bzf6i5Ee6L4ZiWlqOuZCkFdBpnZg6uHuflceA6Zxses3_fWnLYq7r1I_2asL0zbGSrbKoRTuH3JYMCn1gyvuL162zCj0F2PgeiFakZG0AavKBAjdy_0hEFM37BqzNl_1bRK_pPPSV_zKjUIZJh2BvBIMDwrrQjwqYj9a4lK_c0f_yd-fxbWTQ9xlgd3_70nhecCGBg-_ws2v2uTyRqfKlNATCSMuIwfITw==&p=1&sk=&fvj=0,Full Stack Developer,Intec Select,"<span class=""summary"">
                            Experience to demonstrate the ability to pick up new technologies such as experience working commercially with other development languages such as .NET, C#, C++...</span>",£600 - £700 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GK_1d3oyY7HZRHLDHMSfhjx3mDpuVHRII-90HmxOSt_NU4J9E3g5Umw5DEXxS5JPSCKRyRwRMvl6zI4f8o_CSALArpIYot2Yw3gWNXyGO-D1j1I05Y4p9GTkMvDPP21yuGmTkL_xUw17lfEVcnPVXlbPq7NB_lTUIwhQEWfUI1C_qL9DEA_XIYv9_cWmAHSddXzcmd8nnn-EbKGtxcA_KPs0HqCWyo9CK1x0pT61r9qzY-tZdTuUymMBevEZ1dR7GhEH0pA84gZx6LeB_YE_eQE9QXCshaqLzvDAOwMvCkTkVzhn8hUDYLqcG5qrqIXqW2siztLVDxT0tZF_jodvtRAgixWEWHS2nIw==&p=2&sk=&fvj=0,Python Developer,Networking People,"<span class=""summary"">
                            <b>Python</b> Data Developer - (London) City - Contract - Immediate - £450.00 per day. Writing scripts and data handling, work to continuously enhance the existing...</span>",£400 - £450 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xqZNfDJpFOf4KErAo_QWp3UnCuvf-uOjcZXXO1eM40NlMYXfMShFwWiEMoVGqdQKnANfdupAUuvIXcwVwFy9ZNFJrXZbFP5U2pFojNLtV3n89DW_7dMBsYbRLLcG0u5Jfz4OIp-NVIz4sq-M8NjznaIH1UOClO_5KkgQoURZUMH7RcQX6QSpjsZehmPFDm56obdDTiNmZdwiSdK3_Y67xZHtFcE5-tvEMItuieLBop4lEmIDs-J0fBTmRnvGIMKYc1CuSFJRorYK_RZE7q7GQaR37mXSi7_BJDnptH6v0WtB26zipicnLVIfXhuxGONCIdgwfCUuzoUbibQ0T5ENY57sBPgOM5ZXmRrzNsrzoxfkg==&p=3&sk=&fvj=0,Python Engineer,ECR Global Ltd,"<span class=""summary"">
                            Dev in Test - <b>Python</b> - Automation Engineer - London - CONTRACT. A leading Financial Services consultancy are looking for a mid-weight (3-5 years) Automation...</span>",£350 - £400 a day
/rc/clk?jk=849645c23d8af0c9&fccid=d35f6b081e467c24,Azure Architect,Salt Recruitment,"<span class=""summary"">
            Azure Architect – Cloud Architect – Data Lake – London – Contract I am looking for an Azure cloud architect for a contract based in West London. The role...</span>",£450 - £500 a day
/rc/clk?jk=4c1ec16617a9e5ff&fccid=fff2d2ed103acb8c,"Software Engineer with Chatbot experience needed , remote work.",,"<span class=""summary"">
            Supporting a technology company who produce innovative products, we are looking for a contract Software Engineer with ChatBot experience. The role will be...</span>","£96,000 a year"
/rc/clk?jk=d19adb52310511ad&fccid=c7414b794cb89c1c,Systems Analyst,Linux Recruit,"<span class=""summary"">
            Any experience with Linux, Windows, Bash, <b>Python</b>, VMware and AWS are beneficial. We are currently looking for Operations Systems Analyst to join a large Data...</span>",£300 - £350 a day
/rc/clk?jk=58f1d732062fe9ea&fccid=0f3b169ff7621866,Big Data Developer - Hadoop / Java / TDD,Alexander Ash Ltd,"<span class=""summary"">
            Big D ata Developer - Hadoop / Java London Up to £650p/d We're currently seeking a Big Data Engineer with Hadoop and Spark experience for my client, a Tier...</span>",£550 - £650 a week
/company/GoldWater-Recruitment-Solutions/jobs/Fullstack-Developer-be2a14044ee9b290?fccid=70d0a2868064b784,Fullstack Developer - React & Javascript,GoldWater Recruitment Solutions,"<span class=""summary"">
            Job Summary 12 month contract Fullstack developer - REACT + JavaScript \*\*UK RESIDENTS ONLY - NO SPONSORSHIP\*\* Our client is after an experienced...</span>",£400 - £475 a day
/rc/clk?jk=8dfd81b0d1540ab0&fccid=d143a4865c608200,Javascript Developer,CoSector - University of London,"<span class=""summary"">
            Any scripting language (Perl, PHP, <b>Python</b>). Competitive depending upon experience, including company quarterly bonus....</span>","£20,000 - £27,000 a year"
/rc/clk?jk=eb44deca4893d54f&fccid=fc28cf1816ce0889,Social Science Technician,,"<span class=""summary"">
             IT literate with a sound knowledge of Microsoft Office, statistical and programming tools, including IBM SPSS, Qualtrics, Matlab, E-Prime, <b>Python</b>, Superlab....</span>",£176 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0A_fhd_CRRWfjpL7HHwqJdZU9BC2W1X3EDhWaRf4nSrl5OcnHFmdtZkp3RySFY8syhHrdsmlaqXreKZd8VBLx7CimS9tDguBJW3hFUhO3LfC27TbWAOS_Ocz2nm01K1yI5UQhK-CnC7VFrShcylSazwvfCOdpG2GNtdT7Sc2HyrHn2TkqMfs8Gx8AyV5tponiCCYeeSJNyVkv3syRiBAfYwTAYqkhVX5QloSPHSU_kauQgx8xXoXrKEu0uN17vL2npZOF_5xGAVIcMCfoRk3Kb7FUBCe51vGd4jgssWR5l3RvL3M_R-rc11_Udi1-upjbiOVHOTyA-4Q6dA8RvSgZpCtyWi1njq72gC70B8Y3nkOsVHjuDy3VQVksjuitHNTpX_jOUbuilKfzuXunFRA92z-uJJBUNUoL42sN2ARtiVd9qY9CQNOqSFaUZuNBEJzWnbxZMgvwNhQQ==&p=4&sk=&fvj=0,"DevOps Engineer - Investment Banking - Hadoop, Spark, Docker",Oliverbernard,"<span class=""summary"">
                            <b>Python</b>, Java, Ruby. DevOps Engineer - Agile Development - Ansible, Hadoop, Big Data, HDFS, Hive, Pig....</span>",£600 - £650 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GKxzzZwYMu-yxwNH5iqCIUUffe1Ft6nFIdv9ckTbCa7l29KNv84KnVe80r6felK464dIC-o1133p_BJCRCTkBDQ09e0uJ4xjDVbFVsS0f6X0wet3nEfJ7dZwA2tIzunomgV51P8PgPS3aaAV35rUJ4MQExi8PwWlIHCMk0ProNiCYyp4MaqiCwjn1v_AJ1y4FqOcWOF_-UpjxoZye_ZrY3Av6BqA18QWh6LlfE5raCXjeSeucoySM8hEN5ziSoBdo1I2SoudttOfku5epCSCuvSKl1MjPsqsc10SDmFfb2n5OJnBvUYU7hdipI9vtz9HZ5qUWi5Y9oTkL-eqnOSr3r6moohV_hXHTbA==&p=1&sk=&fvj=0,Full Stack Developer,Intec Select,"<span class=""summary"">
                            Experience to demonstrate the ability to pick up new technologies such as experience working commercially with other development languages such as .NET, C#, C++...</span>",£600 - £700 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GK_1d3oyY7HZRHLDHMSfhjx3mDpuVHRII-90HmxOSt_NU4J9E3g5Umw5DEXxS5JPSCIxlkZ4xqYf8tULU87OzNm64EAabYlAtomsaCBs3Re3kOyadThzi_O6AoM-VXxeK1j3291P92veLs-Q2yG_5DbCXDTLk2gxwc0k4Bq5PiKDTZyYc9aaPUAQc8zvDKMtNPnnRpTgV_8wnBOfe8UY-SANqG2uDjprhknVU0V-CpzsOGuFbghrIaBaHCUmulzBYWP8yVCq88tNGqhMBNJ0MpWbyd5zh00Gg2WQjcpeUE9_DTtnqzR5hW6ex2iCNsfABQUJ_2s71EJSvGNDMe3c0NZXsJYMPdIET2w==&p=2&sk=&fvj=0,Python Developer,Networking People,"<span class=""summary"">
                            <b>Python</b> Data Developer - (London) City - Contract - Immediate - £450.00 per day. Writing scripts and data handling, work to continuously enhance the existing...</span>",£400 - £450 a day
/rc/clk?jk=fc209388830398f4&fccid=e939a4bb87588c07,GIS Systems Manager,,"<span class=""summary"">
            Experience of programming in either <b>Python</b>, SQL or VBA. This is an exciting time to be joining the GIS team working with a fantastic client....</span>",£300 a day
/rc/clk?jk=8a7ded722bcffa9c&fccid=c7414b794cb89c1c,Senior DevOps Contract,Linux Recruit,"<span class=""summary"">
            They have recently moved from a monolithic technology stack and are working on technologies like AWS, Docker, Rancher, <b>Python</b>, Agular JS and Linux....</span>",£500 - £525 a week
/rc/clk?jk=5e25b7312514f544&fccid=fea0be5708a4b550,Linux Systems Administrator,Marcus Donald People,"<span class=""summary"">
            Scripting skills (Bash, Perl, Ruby, <b>Python</b> etc); Marcus Donald are currently looking for a Linux Systems Administrator with strong RedHat (RHEL 5 &amp; 6+) and...</span>",£450 - £500 a day
